NDVI,NDBI,Albedo,Elevation,Population,LULC,AirTemp,WindSpeed,Rainfall,WaterDistance,BuiltupDensity,Latitude,Longitude
0.2841277186487737,0.0173455234231681,13767.5,270,32.953819274902344,20,29.41786765633049,0.748679270676576,660.538053491314,521,2,28.46257979686745,77.1300426408802
0.2353198948290973,-0.0176526154209469,13999.333333333334,213,6.952570915222168,40,29.71709552806817,0.7234705111502765,601.9743723683059,785,2,28.602017051526232,76.87747768213201
0.1059782608695652,0.0240848775183318,14568.666666666666,213,17.24540138244629,40,29.60546245085891,0.7732941245550061,632.5084258504212,1450,2,28.670930457013068,76.93418053890368
0.2334843787264488,-0.0449685342457383,13013.0,225,2.626702785491944,40,29.099997456868493,1.0805584223244038,823.0832720454782,8410,2,28.99630476064593,77.36451015166413
0.2360018509949097,0.005709724950884,13969.583333333334,219,29.358848571777344,50,29.656255326602945,0.6412298160076573,556.7531023559682,3757,2,28.41863115584171,76.9204775064585
0.1525660189337319,0.0199819196358988,13571.333333333334,217,2.89020037651062,40,29.54948449326963,0.827333554449325,658.1698847040534,185,2,28.753700576666564,76.92284262569578
0.4907573047107931,-0.084582194262376,12163.666666666666,245,45.77022171020508,50,29.41786765633049,0.748679270676576,642.9654128980142,1130,2,28.468279340503795,77.0604902344144
0.414121181772659,-0.0490165572132785,12462.416666666666,210,4.773740291595459,40,29.395102660909288,1.029567273669195,814.1430475506932,10,2,28.85590656363481,77.18805317873056
0.2311171415649027,-0.0270222974056844,13816.5,211,9.459031105041504,40,29.71709552806817,0.7234705111502765,606.8192101530731,677,2,28.63760470677948,76.9469121910604
0.28877199346998,-0.0295116468168556,12915.583333333334,211,22.71847343444824,40,29.45456744742484,0.9802558352608556,756.6111499844119,386,2,28.854567014197258,77.06784799971253
0.4471299093655589,-0.0585393870668453,13235.833333333334,218,20.06212615966797,50,29.519200324313545,0.6720295344717836,545.415631045233,2477,2,28.43959830226209,76.987388873321
0.1904148415356867,-0.0040787318851775,13321.666666666666,218,2.5051109790802,40,29.34735394152966,1.0123869247814905,762.8977924920619,2930,2,28.846105344666512,77.28188649630809
0.2092651757188498,-0.0004096423507168741,13657.083333333334,219,54.94408798217773,50,29.62715519496373,0.7123027819450746,618.9964118003845,2314,2,28.50016397387442,77.01137319818058
0.193901303538175,-0.0097933555128625,13640.0,216,94.09109497070312,50,29.6416739607032,0.7586378668803309,627.060769725591,1765,4,28.626565258047414,76.99660147225461
